image_path,caption
/home/neemias/perceptsent/data/10uSEjJR8M9kPmLkjVtkRusd7N-Y176SO.jpg,"Positive. The image shows a beautiful view of the city at night with the lights from the buildings reflecting off the water. It is a peaceful and serene scene, which evokes feelings of happiness and contentment. The colors used in the image are soft and muted, adding to the overall calming effect."
/home/neemias/perceptsent/data/1Hbt8WA8Y9kLbH4GDBO1ngQFGZgOz_pms.jpg,"Positive. The image shows a person on a beach with a kayak, which suggests a positive experience and enjoyment of the outdoors."
/home/neemias/perceptsent/data/1gy4qVGwPw4tIhQqYVyhN1xAd5jNPMDVA.jpg,"Positive: This image shows a group of people standing in front of a damaged building. They appear to be looking at something on the ground, which could be debris or rubble. The fact that they are standing together and not running away suggests that they are trying to help or assess the situation. This is a positive sentiment.

Neutral: This image shows a group of people standing in front of a damaged building. They appear to be looking at something on the ground, which could be debris or rubble. The fact that they are standing together and not running away suggests that they are trying to help or assess the situation. This is a neutral sentiment.

Negative: This image shows a group of people standing in front of a damaged building. They appear to be looking at something on the ground, which could be debris or rubble. The fact that the building is damaged suggests that there has been some kind of disaster or conflict in the area, which is a negative sentiment.

Slightly Negative: This image shows a group of people standing in front of a damaged building. They appear to be looking at something on the ground, which could be debris or rubble. The fact that the building is damaged suggests that there has been some kind of disaster or conflict in the area, which is a negative sentiment. However, the fact that the people are standing"
/home/neemias/perceptsent/data/1N5KUBpWBCQPmELcVn5fz2-CkbT1xnk2V.jpg,"Positive. The image shows a beautiful sunset on the beach with ripples in the sand. It is a peaceful and serene scene that evokes feelings of calmness and relaxation. The lighting is soft and warm, and the colors are muted, creating a sense of tranquility. The overall sentiment of the image is positive."
/home/neemias/perceptsent/data/1tBDeQbaffp7CixmY63AscdGqB3zjEsvZ.jpg,"This image shows a group of boats docked at a marina with palm trees in the background. The overall sentiment of this image is positive, as it depicts a peaceful and scenic setting."
/home/neemias/perceptsent/data/1rUNsNueQEX1J17eRzlMQT6u1B76lpiph.jpg,"Positive. The image shows a well-maintained building with large windows, indicating a modern and possibly luxurious interior. The presence of trees and a bench suggests a peaceful and relaxing environment."
/home/neemias/perceptsent/data/1kFnFOElyumaUM3hqSlBjaRXQAay2Aj6A.jpg,"This image is a city street with tall buildings on either side and a few cars driving down the road. The sun is setting in the background, casting long shadows on the street. The overall sentiment of this image is slightly positive."
/home/neemias/perceptsent/data/14vEIV7d-0MP0SuPRBBU2aR6YQZzpaUAv.jpg,"This image appears to be a small bridge over a pond or stream in a park or garden. The bridge is made of red wood and has a railing on either side. There are trees and bushes growing around the bridge and in the background, there are more trees and a body of water. The overall sentiment of this image is positive. It depicts a peaceful and serene environment, which evokes feelings of calmness and tranquility."
/home/neemias/perceptsent/data/1fSy3tOqyklYLnVcCXZvWcHt_E_2uOHV2.jpg,"This image appears to be a photograph of a bicycle leaning against a wooden fence in a rural area. The bike is white with black accents and has a front basket and mudguards. The background is a mix of grass, trees and a blue sky with clouds.

Based on the image, I would classify it as Neutral. The bike is a practical mode of transportation, but it doesn't evoke strong emotions or feelings. It's just a bike leaning against a fence in a rural area."
/home/neemias/perceptsent/data/1cNRATd1gtPXmqeY2_JnJV__h0r8J6lyX.jpg,"This image appears to be a close-up shot of a flowering plant with purple flowers. The image is slightly blurry and appears to have been taken in the evening or at dusk, as there are shadows visible on the leaves and stems of the plant. The overall sentiment of the image is positive, as it depicts a beautiful and vibrant plant in full bloom."
/home/neemias/perceptsent/data/1uzZHhqQ971DVNmmt7x6bpmosh8YcjLgE.jpg,"Positive. This image depicts a narrow alleyway with stone steps leading up to a light at the end of the street. The dim light creates an eerie atmosphere, but it also suggests that there is something interesting or important waiting at the end of the alley. The overall feeling of the image is positive."
/home/neemias/perceptsent/data/1Ug-06oVvgUceH_rZqKC8_5btyOmpAIJ2.jpg,"Positive. The image shows a busy street with people and vehicles, indicating activity and life in the area."
/home/neemias/perceptsent/data/1BthkYtOu4s1FeOIIZBhsZ_SH9ObPsrCu.jpg,"This image is of an old, rusted car parked in front of a dilapidated barn. The car has a rusty body and a missing door, and the barn has a corrugated metal roof and a broken window. The surrounding area is overgrown with weeds and there are no signs of life around the building."
/home/neemias/perceptsent/data/1H9Su1GB1DLq80KtRdSUHF8Qz5cGfMeZZ.jpg,"SlightlyPositive: The image shows a group of people in riot gear standing on a street with flames and smoke in the background. They appear to be standing their ground and protecting themselves from the violence around them. This suggests that they are taking a stance against the violence and are trying to maintain order.

Positive: The image shows a group of people in riot gear standing on a street with flames and smoke in the background. They appear to be standing their ground and protecting themselves from the violence around them. This suggests that they are taking a stance against the violence and are trying to maintain order.

Neutral: The image shows a group of people in riot gear standing on a street with flames and smoke in the background. They appear to be standing their ground and protecting themselves from the violence around them. This suggests that they are taking a stance against the violence and are trying to maintain order.

Negative: The image shows a group of people in riot gear standing on a street with flames and smoke in the background. They appear to be standing their ground and protecting themselves from the violence around them. This suggests that they are taking a stance against the violence and are trying to maintain order. However, the presence of the flames and smoke in the background may indicate that the situation is escalating and becoming more dangerous.

Slight"
/home/neemias/perceptsent/data/1he4r0x5QopQ0hdo5eMeG1tQnzbOGY3LQ.jpg,"​

Positive. The image shows a beautiful sunset over the ocean, with the sun setting behind the waves and casting a warm orange glow on the water. The sky is filled with pink and purple hues, and there are some rocks and shells on the beach. The overall atmosphere of the image is peaceful and serene, with a sense of calmness and tranquility. The colors and lighting in the image contribute to this positive sentiment."
/home/neemias/perceptsent/data/1VQ5c89_gTDf3R9HzwpCoJr8eJZ3OxSrh.jpg,"SlightlyPositive. The image shows a group of cows grazing in a green field with trees and a house in the background. The cows appear healthy and content, and the overall atmosphere is peaceful and serene."
/home/neemias/perceptsent/data/1GNi6WGYahndFkSy0rEkFX2Fa5pn2jmjC.jpg,"This image is a building with red bricks and white windows. It has a sign that says ""The Red Lion Inn"" on the front. There are two benches outside the building, and a few trees in the background. The sky is cloudy and there is a hint of blue visible."
/home/neemias/perceptsent/data/1R3NqVHfAx3RGafw-W-NJ0zMloBRJZ7TH.jpg,"Positive. The image shows a peaceful and serene forest setting, with lush greenery and sunlight filtering through the trees. The wooden fence adds a rustic touch to the scene, while the bench invites viewers to take a moment to rest and enjoy the surroundings. Overall, the image evokes feelings of calmness and tranquility."
/home/neemias/perceptsent/data/1HDNGM8o0G_XTIrkXj2eywcC0IPKxIJLP.jpg,"Positive. The image shows a well-maintained and clean park with lush green trees, which suggests that the area is well taken care of and has a positive atmosphere. The empty benches also suggest that people use the park for leisure activities, which further adds to the positive sentiment."
/home/neemias/perceptsent/data/1wd9uUOdSABmqUZlKPjDUV7klwCPvKylO.jpg,"Positive. The image shows a beautiful sunset over the ocean with boats in the distance, which evokes feelings of peace and tranquility."
/home/neemias/perceptsent/data/1qjTo2At_j3svJ1lvHXGGCErSBK_4eJ4D.jpg,"Positive. The image shows a person standing on a flooded street, which suggests that they are facing a difficult situation but still managing to carry on with their daily life. The presence of the umbrella also suggests that they are prepared for the weather and taking steps to protect themselves from the rain. Overall, the image conveys a sense of resilience and determination in the face of adversity."
/home/neemias/perceptsent/data/1REC_gwTal1PvHHnx7Yu7TgjF6PEug_OC.jpg,"This image appears to be of a room that has been abandoned and left in disarray. The walls are covered in peeling paint, and there is debris scattered throughout the room. There is a chair sitting in the corner of the room, and a window with broken blinds can be seen in the background. Overall, this image evokes feelings of neglect and abandonment."
/home/neemias/perceptsent/data/1FYAEQX9NSW8qXQc4MO8DJRYkPtiJkgYl.jpg,"This image depicts two bicycles parked outside a building. One of the bicycles is red and has a basket attached to the front, while the other is black and has a small trailer attached to the back. The building in the background appears to be made of brick and has a large wooden door. The overall tone of the image is positive, as it shows people using environmentally friendly transportation."
/home/neemias/perceptsent/data/1IRhDyVyDnuHyyybgk0JvaF7aywAF2QoS.jpg,"Positive. The image shows a group of soldiers standing in formation, ready for action. They are well-equipped and seem confident, which suggests that they are prepared to handle any situation that may arise. The explosion in the background adds to the sense of excitement and urgency, making it clear that something significant is about to happen. Overall, the image conveys a sense of readiness and determination, which are positive sentiments."
/home/neemias/perceptsent/data/1FRwpQ_nLCp6BE9bNnQj1lExYQNVnsJdR.jpg,"Positive. The image shows a beautiful cliff overlooking the ocean, with clear blue skies and waves crashing against the rocks. It evokes feelings of awe and appreciation for the natural beauty of the world."
/home/neemias/perceptsent/data/1Uf-cFykWqZ3gcT3f2TIBg5O-8qW7z5xk.jpg,"This image shows a line of trucks driving down a road in the mountains. The trucks are all different colors and sizes, and they are all carrying cargo. The image is taken from a distance, so we can't see the faces of the drivers or the contents of the trucks. The sky is clear and blue, and there are no other vehicles on the road.

Based on the image, the sentiment is Neutral. The image does not evoke any particularly strong emotions, positive or negative. It is simply a scene of trucks driving down a road, which could be seen as either neutral or slightly positive, depending on one's perspective."
/home/neemias/perceptsent/data/10_nPlBFNDw9990JRdkxDASz6bEE67BLl.jpg,"Positive. The image shows a large building with smoke coming out of it, which suggests that there may have been some kind of explosion or fire. However, the fact that the building is still standing and that there are people in the foreground suggests that the situation is under control and that help is on the way. Overall, the image suggests that there has been some kind of disaster, but that things are being handled and that help is available."
/home/neemias/perceptsent/data/1z3VQCdc_VdBhuKqCJQ_peSbNVXjx6DhF.jpg,"Positive. The image shows a beautiful, colorful tree in full bloom, surrounded by modern buildings. The bright pink blossoms stand out against the neutral background of the building, creating a positive and uplifting atmosphere. The overall feeling of the image is one of happiness and joy, which makes it a positive image."
/home/neemias/perceptsent/data/1WCShP58jVpUIH_PLZiu1l8CuF2NrzsRd.jpg,"Positive. The image shows a rocky beach with snow on the ground and rocks in the water, which suggests that it is a cold and wintery day. However, the sun is shining and there are no dark clouds in the sky, which gives the impression that it is not too cold or gloomy. The overall atmosphere of the image is positive."
/home/neemias/perceptsent/data/1jdC39vb2Rt6zDKkZfjO4MJW8ENL40AEk.jpg,"Positive. The image shows a peaceful and picturesque village with a river running through it, surrounded by trees and greenery. The sun is setting in the background, casting warm orange and yellow hues over the scene, adding to the serene atmosphere. The houses and buildings are well-maintained and appear to be inhabited, suggesting a thriving community. Overall, the image evokes feelings of contentment and happiness."
/home/neemias/perceptsent/data/1HCjDNlpqI1o86qLUjfgcd4ZfxoPn2Nkn.jpg,"Positive. The image shows a beautiful pink cherry blossom tree in full bloom, surrounded by green leaves and a clear blue sky. The scene is peaceful and serene, with no negative elements present. The overall sentiment of the image is positive."
/home/neemias/perceptsent/data/1yMWXMuJYEiF8Qp9L4Ubfi2fLygmoUyB7.jpg,"Positive. The image shows a bridge, which is a symbol of connection and progress. The sky is clear and blue, indicating a positive outlook. The water is calm, adding to the peaceful atmosphere."
/home/neemias/perceptsent/data/1UTXpDFNOBpWJ5jVPrF1VMjdLQVsUuIcH.jpg,"This image shows a group of people standing on a bridge overlooking a river. The people are holding trash bags and are standing next to each other. The bridge is made of concrete and metal, and there are railings on either side. The sky is cloudy and the sun is shining through the clouds. The water in the river is calm and reflects the sky.

        Based on the image, the sentiment can be classified as Neutral. The people in the image are not smiling or showing any emotion, and the trash bags they are holding suggest that the area may not be very clean. However, the fact that they are standing together on the bridge suggests a sense of community and unity."
/home/neemias/perceptsent/data/1h3RXzyLc8T3N5-XuQkMmDvJSOuCvtKCV.jpg,"This image appears to be a photograph of a city street with buildings on either side and a large pile of debris in the foreground. The sky is overcast and there are no people visible in the image.

Based on the content of the image, I would classify it as Neutral. The image does not convey any particularly positive or negative emotions, but rather just shows a scene of a city street with debris."
/home/neemias/perceptsent/data/1Sx-iJGmB8pfUBZSZ1Jyqd11sPup1lAeN.jpg,"Positive. The image shows a colorful fireworks display in the night sky, which is an enjoyable and festive sight for many people. It could be associated with celebrations, joy, and positive emotions."
/home/neemias/perceptsent/data/1rCNXnDWheLIJ7N-wfeugNKT9lSpG08cE.jpg,"Positive. The image shows a beautiful landscape with cliffs and ocean, which evokes a sense of awe and wonder. The sunset adds to the serene and peaceful atmosphere of the scene."
/home/neemias/perceptsent/data/1H-73wrIGEiVraeT6ZCeyIYTkiJUCz1B8.jpg,"Positive. The image shows a group of people wearing face masks while sitting on a subway train, which suggests that they are taking precautions to protect themselves from the COVID-19 pandemic. This is a positive sign that people are taking the necessary steps to stay safe and prevent the spread of the virus."
/home/neemias/perceptsent/data/1qfAgaPFBpvzCuRodKpqLHLhT3IdJLgFO.jpg,"This image appears to be a photograph of a building that has been damaged by an earthquake. The building is tall and white with large windows, and it appears to have sustained significant damage, with large chunks of the facade missing and debris scattered around the base of the building. There are also several people standing on the street in front of the building, looking at the damage.

Based on the image alone, it is difficult to determine the sentiment of the image. However, given the nature of the damage, it is likely that the sentiment would be negative or slightly negative."
/home/neemias/perceptsent/data/1Qw-RuXsBHBE5Kx8mOg3_j2-0nbvHCdDN.jpg,"Positive. The image shows a group of people standing in front of a fence, with one person in an orange jumpsuit standing in the middle. They appear to be interacting with each other and the atmosphere seems positive."
/home/neemias/perceptsent/data/1gkzP7OSrzHaEfTOlshfb06-3WnzDVQFq.jpg,"Positive. The image shows a small wooden house on the shore of a lake surrounded by mountains, which is a beautiful and peaceful scene. The misty atmosphere adds to the serene mood of the image."
/home/neemias/perceptsent/data/1fZ8Z8MQ8xgbgRn1bzmkLa5M1PrD51-Ky.jpg,"Positive. The image shows a beautiful flowering tree with pink flowers, which is a positive sight. The path leading to the tree is also well-maintained, indicating that it is a popular place for people to walk and enjoy the scenery."
/home/neemias/perceptsent/data/18-jbn42BrxJjzLtBXpX7J0vIDCdgOm1n.jpg,"This image shows a person standing on a ladder, looking up at something. The person is wearing a hard hat and a safety harness, indicating that they are working at height and taking precautions to ensure their safety. The background is a cloudy sky, which suggests that the image was taken outdoors.

        Based on this image, I would classify the sentiment as Neutral. The person in the image appears to be focused on their work and taking necessary safety measures, but there is no obvious emotion or attitude expressed in their facial expression or body language."
/home/neemias/perceptsent/data/1wT5jDdOlFK74DyjpISdTX9JSe3FlAnQc.jpg,"Positive. The image shows a small wooden house nestled in a green field with mountains in the background. The scene is peaceful and serene, with no signs of negativity or distress. The overall feeling of the image is positive."
/home/neemias/perceptsent/data/1V1YluSEjy9y7TCFziuoaaj1Xqio_Vomr.jpg,"This image shows a road with traffic signs indicating the direction of traffic. The image is slightly positive as it depicts a well-organized and functional traffic system. The colors used in the signage are bright and easily visible, which adds to the positive sentiment. However, there is no indication of any specific emotion or sentiment associated with the image."
/home/neemias/perceptsent/data/1J4F4zQs72VANKyWUsAoSub9hba4UvqL7.jpg,"This image is of a person lying on the ground with their head down and their arms covering their face. They appear to be wearing a black hoodie and black pants, and there are several people walking in the background.

Based on the image, I would classify it as Neutral. The person in the image appears to be homeless and in need of help, but they are not necessarily expressing any particular emotion or sentiment. It's difficult to determine their state of mind or whether they are happy or sad."
/home/neemias/perceptsent/data/1JqlJo0Y97QWCa9u3z4bVH0wyrCmAwmi1.jpg,"This image is of a busy street with people walking and shopping in the stores. The flowers in the foreground are bright and colorful, adding to the overall positive atmosphere of the scene. The people in the image appear to be enjoying their day out and about, which adds to the positive sentiment. Overall, this image can be classified as SlightlyPositive."
/home/neemias/perceptsent/data/1B8WtVuNaAYRLNHULpReETKCJzr8DPOGk.jpg,"This image appears to be a photograph of a narrow, cobblestone street lined with old buildings on either side. The buildings have tall, white facades and appear to be made of stone or brick. There are several windows visible on the upper floors of the buildings, and some of them have shutters or blinds closed. There is a bicycle parked on the sidewalk in front of one of the buildings. The overall feeling of the image is positive, as it depicts a charming, historic street scene."
/home/neemias/perceptsent/data/1rK9_uF5-kSTpqB43oRPQL8mT75bvxqsX.jpg,"This image shows a room with several black trash bags scattered around the floor. The walls are made of concrete and there is a wooden bed in the corner of the room. The overall sentiment of this image is Neutral. It is not particularly positive or negative, but it does suggest that the room has been messy and needs to be cleaned up."
/home/neemias/perceptsent/data/1yeexBc0eABmf416dTb7UNbNXyDMv22_G.jpg,"SlightlyPositive

        This image shows a group of people gathered around a tree that has been knocked down. The man in the foreground is using a shovel to clear away some of the debris, while others look on. The overall tone of the image is positive, as it depicts people coming together to help clean up after a disaster. However, there are also elements of sadness and loss, as the tree was likely damaged or destroyed in the disaster."
/home/neemias/perceptsent/data/1dTZt8qUveiP068uB-VoJ1s24fUl-0-87.jpg,"Positive. The image shows a peaceful and serene scene with clouds and trees in the background, which creates a sense of calmness and tranquility. The water is still and reflects the sky, adding to the beauty of the scene. The overall atmosphere is positive and uplifting."
/home/neemias/perceptsent/data/14f8ziHdoSRLNkGQ5pQY-vIbsknuNlYkt.jpg,"Positive. The image shows a beautiful skyline of a city, which is a positive sentiment. The buildings are tall and majestic, and the sky is clear with some clouds, indicating a positive outlook for the future. The water in the foreground adds to the beauty of the scene, making it a positive image overall."
/home/neemias/perceptsent/data/1ed9UFeuVyBWb2vMIuQxBRgkrAqUyQVYY.jpg,"​

Positive. The image shows a group of people on motorcycles, which suggests a sense of community and camaraderie among them. They are dressed in protective gear, indicating that they are aware of the risks involved in riding motorcycles and taking precautions to stay safe. The overall atmosphere is positive, with no signs of aggression or conflict."
/home/neemias/perceptsent/data/1vD8933gqGTeftx_ayKsXg4F6JoZteWNt.jpg,"Positive. The image shows a group of people standing around a police car, which suggests that they are cooperating with the authorities and that the situation is under control. The presence of the police car also implies that there is a sense of security in the area."
/home/neemias/perceptsent/data/1nD4N0G4E_zuvdw4h5N6n_pNcp6zb4SjK.jpg,"Positive. The image shows a clean and well-maintained street with trees and flowers lining the sidewalk, indicating a positive attitude towards the environment and community. The white van parked outside the building suggests that it is a medical facility, which could be a positive aspect for the community."
/home/neemias/perceptsent/data/1DuFhG2EYxjcNhUKi8nXM_eJo_8mZP-mW.jpg,This image appears to be a mirror with cracks in it. It is difficult to determine the sentiment without more context.
/home/neemias/perceptsent/data/1CoVDun4_TwK6JESzqutFUcSMIRo13SvB.jpg,"Positive. The image shows a beautiful and peaceful scene with pink flowers growing in the grass, which evokes feelings of happiness and contentment."
/home/neemias/perceptsent/data/1pHzF2IiZqWjcVpaNqilaURcldeevfJNu.jpg,"Positive. The image shows a beautiful mountain landscape with snow-covered peaks and a clear blue sky at sunset, which evokes feelings of awe and appreciation for nature's beauty."
/home/neemias/perceptsent/data/1IFjpJnIc98WMHupU3w3lrC3Ql41mTg3H.jpg,"Positive. The image shows a beautiful scenery with pink flowers on the trees, which is a positive sentiment."
/home/neemias/perceptsent/data/1ouxhmD-HX-mEsFpJKhiLjAEqinHl8eBk.jpg,"Positive. The image shows a modern and well-maintained train station with people walking around, which suggests that it is a functional and convenient transportation hub. The fact that the sun is shining through the windows adds to the positive atmosphere of the image."
/home/neemias/perceptsent/data/15FxiLjDtoiI9Ds1dJITO3P52JrbQfsXT.jpg,"This image shows a truck carrying a small house on its back. The truck appears to be driving down a road, with the house resting on top of it. The house appears to be made of metal and has a window on one side. The truck is blue and white, with the words ""Classify this image in the following sentiment: SlightlyPositive, Positive, Neutral, Negative or SlightlyNegative."" written on the side. The image is taken from a distance, and we can see the road and some trees in the background.

        Based on the image, I would classify it as Neutral. The image shows a truck carrying a small house, which could be seen as positive, but the overall feeling of the image is neutral. The house could be seen as a temporary dwelling, and the truck could be seen as a means of transportation. The image does not evoke any strong emotions, either positive or negative."
/home/neemias/perceptsent/data/1iIQPzT5XwsQVDGicPPVsnschUwnIoLJC.jpg,"Positive. The image shows a small dog wearing a striped sweater, standing on a street with trees and buildings in the background. The dog looks happy and content, which suggests a positive sentiment."
/home/neemias/perceptsent/data/1iy4Ay1nVvjYrz9kUrCAF1g_Y59UsZDcj.jpg,"This image appears to be a photograph of a large, dilapidated building with a river running alongside it. The building appears to be in a state of disrepair, with broken windows and missing roof tiles. The surrounding landscape is rugged and mountainous, with hills and valleys visible in the distance.

Based on this description, I would classify the image as SlightlyNegative. While the building itself is quite impressive in its size and grandeur, its current state of disrepair is likely to evoke feelings of sadness or disappointment in the viewer. The surrounding landscape, while beautiful, also adds to the sense of abandonment and decay."
/home/neemias/perceptsent/data/1sa6hNd2Hj2Cz4J1D8oquGqWJ28RQTcAD.jpg,"Positive. The image shows a beautiful landscape with snow-covered mountains in the background, reflecting on the calm water. The sky is clear and blue, adding to the serene atmosphere of the scene."
/home/neemias/perceptsent/data/1_tlYho2vRSLde7fssCm7dsA03di7lmnQ.jpg,"Positive. The image shows a person standing on a grassy hill with mountains in the background, which suggests a positive sentiment. The person is smiling and appears to be enjoying the scenery, which implies that they are happy and content. The green grass and trees also add to the positive feeling of the image."
